Gray Images
Image	Object	Volume_mm3	Min	Max	Mean	Std	
kirby656a_3_1_ax.img	midbrain_L	6066	94.0000	317.0000	250.0030	26.2003	
kirby656a_3_1_ax.img	midbrain_R	6040	51.0000	329.0000	254.7745	30.0314	
kirby656a_3_1_ax.img	Cerebellum_R	69154	1.0000	295.0000	153.7020	49.8381	
kirby656a_3_1_ax.img	Cerebellum_L	68482	2.0000	273.0000	143.4074	47.6524	
kirby656a_3_1_ax.img	Pons_L	9274	49.0000	328.0000	240.0462	25.6817	
kirby656a_3_1_ax.img	Pons_R	9753	39.0000	303.0000	240.7208	25.0218	
kirby656a_3_1_ax.img	Medulla_L	2271	29.0000	391.0000	216.9487	41.8846	
kirby656a_3_1_ax.img	Medulla_R	2555	44.0000	294.0000	220.7050	31.9195	
kirby656a_3_1_ax.img	AnteriorWM_L	93260	7.0000	316.0000	190.0467	30.7954	
kirby656a_3_1_ax.img	AnteriorWM_R	99387	6.0000	319.0000	190.3789	29.8935	
kirby656a_3_1_ax.img	PosteriorWM_L	75716	21.0000	270.0000	176.1040	28.7694	
kirby656a_3_1_ax.img	PosteriorWM_R	78497	35.0000	274.0000	187.7026	30.8974	
kirby656a_3_1_ax.img	CorpusCallosum_L	14453	29.0000	336.0000	237.2320	27.2965	
kirby656a_3_1_ax.img	CorpusCallosum_R	15641	53.0000	332.0000	243.0169	26.9291	
kirby656a_3_1_ax.img	InferiorWM_L	64244	41.0000	292.0000	201.0460	30.7831	
kirby656a_3_1_ax.img	InferiorWM_R	63005	35.0000	298.0000	212.2670	31.9239	
kirby656a_3_1_ax.img	LimbicWM_L	15734	32.0000	308.0000	215.6397	29.7951	
kirby656a_3_1_ax.img	LimbicWM_R	15322	35.0000	324.0000	221.5840	32.9703	
kirby656a_3_1_ax.img	LateralVentricle_L	8631	0.0000e+00	255.0000	56.2531	46.4175	
kirby656a_3_1_ax.img	LateralVentricle_R	9290	0.0000e+00	263.0000	56.7210	46.0690	
kirby656a_3_1_ax.img	III_ventricle	1442	11.0000	270.0000	126.3905	48.4358	
kirby656a_3_1_ax.img	FrontSul_L	9629	0.0000e+00	108.0000	36.2053	18.3882	
kirby656a_3_1_ax.img	FrontSul_R	7913	0.0000e+00	108.0000	35.9995	18.4478	
kirby656a_3_1_ax.img	CentralSul_L	1959	1.0000	100.0000	35.4957	21.2645	
kirby656a_3_1_ax.img	CentralSul_R	1648	1.0000	107.0000	37.5776	22.1520	
kirby656a_3_1_ax.img	SylvianFissureExt_L	2724	0.0000e+00	124.0000	39.9502	22.0280	
kirby656a_3_1_ax.img	SylvianFissureExt_R	1996	0.0000e+00	122.0000	39.3139	23.3151	
kirby656a_3_1_ax.img	ParietSul_L	6804	0.0000e+00	112.0000	38.6056	21.3169	
kirby656a_3_1_ax.img	ParietSul_R	7134	0.0000e+00	120.0000	38.8917	22.5541	
kirby656a_3_1_ax.img	CinguSul_L	1330	1.0000	122.0000	55.7969	24.5855	
kirby656a_3_1_ax.img	CinguSul_R	1391	0.0000e+00	139.0000	47.0984	24.1612	
kirby656a_3_1_ax.img	OcciptSul_L	1118	0.0000e+00	131.0000	37.9237	21.0638	
kirby656a_3_1_ax.img	OcciptSul_R	1490	1.0000	136.0000	38.9122	21.9415	
kirby656a_3_1_ax.img	TempSul_L	460	3.0000	97.0000	42.6684	17.8798	
kirby656a_3_1_ax.img	TempSul_R	281	4.0000	93.0000	46.8077	18.6900	
kirby656a_3_1_ax.img	IV_ventricle	2142	4.0000	252.0000	81.0342	49.8213	



Type1-L4 Statistics

kirby656a_3_1_ax.img	SFG_L	27300	3.0000	190.0000	88.7606	24.0647	
kirby656a_3_1_ax.img	SFG_R	27468	1.0000	193.0000	88.8756	23.8047	
kirby656a_3_1_ax.img	MFG_L	24272	5.0000	189.0000	86.8077	23.2666	
kirby656a_3_1_ax.img	MFG_R	24152	11.0000	192.0000	89.0970	22.8069	
kirby656a_3_1_ax.img	IFG_L	10247	11.0000	209.0000	99.4033	25.3725	
kirby656a_3_1_ax.img	IFG_R	10643	4.0000	192.0000	97.7098	23.3159	
kirby656a_3_1_ax.img	OG_L	9807	2.0000	265.0000	120.0849	30.9664	
kirby656a_3_1_ax.img	OG_R	9641	7.0000	240.0000	111.7672	30.0260	
kirby656a_3_1_ax.img	RG_L	5430	29.0000	253.0000	123.8966	33.9670	
kirby656a_3_1_ax.img	RG_R	5567	12.0000	246.0000	120.1065	30.5350	
kirby656a_3_1_ax.img	PoCG_L	11519	2.0000	173.0000	93.8785	23.6377	
kirby656a_3_1_ax.img	PoCG_R	10926	6.0000	195.0000	99.7309	24.4893	
kirby656a_3_1_ax.img	PrCG_L	15282	2.0000	200.0000	93.3641	23.8437	
kirby656a_3_1_ax.img	PrCG_R	17912	8.0000	199.0000	97.4976	23.6494	
kirby656a_3_1_ax.img	SPG_L	8476	12.0000	189.0000	95.5414	23.8437	
kirby656a_3_1_ax.img	SPG_R	7800	11.0000	195.0000	101.9589	25.2260	
kirby656a_3_1_ax.img	SMG_L	7937	8.0000	193.0000	93.1190	23.3214	
kirby656a_3_1_ax.img	SMG_R	9118	5.0000	199.0000	101.2481	24.1794	
kirby656a_3_1_ax.img	AG_L	7961	24.0000	184.0000	89.9959	21.4162	
kirby656a_3_1_ax.img	AG_R	12990	13.0000	195.0000	96.1120	22.0903	
kirby656a_3_1_ax.img	PrCu_L	7689	11.0000	187.0000	100.2240	23.7573	
kirby656a_3_1_ax.img	PrCu_R	7992	9.0000	184.0000	98.9212	25.5477	
kirby656a_3_1_ax.img	STG_L	19586	0.0000e+00	211.0000	103.7354	24.3838	
kirby656a_3_1_ax.img	STG_R	19174	4.0000	208.0000	108.5390	24.5033	
kirby656a_3_1_ax.img	MTG_L	18521	12.0000	210.0000	96.7014	23.3116	
kirby656a_3_1_ax.img	MTG_R	17186	10.0000	210.0000	102.5315	22.5589	
kirby656a_3_1_ax.img	ITG_L	11324	24.0000	213.0000	104.2370	23.8239	
kirby656a_3_1_ax.img	ITG_R	11577	25.0000	218.0000	112.4959	26.8102	
kirby656a_3_1_ax.img	Limbic_L	2164	35.0000	242.0000	151.5502	32.0861	
kirby656a_3_1_ax.img	Limbic_R	1920	43.0000	258.0000	154.3856	33.0051	
kirby656a_3_1_ax.img	FuG_L	16658	2.0000	226.0000	113.9191	27.0420	
kirby656a_3_1_ax.img	FuG_R	15192	1.0000	259.0000	122.1271	30.0494	
kirby656a_3_1_ax.img	SOG_L	2262	18.0000	177.0000	103.1491	25.4647	
kirby656a_3_1_ax.img	SOG_R	2198	3.0000	176.0000	104.8935	26.4969	
kirby656a_3_1_ax.img	MOG_L	15143	5.0000	171.0000	84.8943	22.2470	
kirby656a_3_1_ax.img	MOG_R	14420	7.0000	187.0000	92.1699	24.9160	
kirby656a_3_1_ax.img	IOG_L	3669	17.0000	191.0000	88.0311	23.2451	
kirby656a_3_1_ax.img	IOG_R	5552	12.0000	210.0000	99.3701	26.8230	
kirby656a_3_1_ax.img	Cu_L	5919	2.0000	207.0000	97.5481	27.3954	
kirby656a_3_1_ax.img	Cu_R	5277	0.0000e+00	219.0000	98.0544	31.9214	
kirby656a_3_1_ax.img	LG_L	8427	5.0000	224.0000	114.9966	32.9426	
kirby656a_3_1_ax.img	LG_R	7256	2.0000	234.0000	118.6422	36.8161	
kirby656a_3_1_ax.img	Cingulate_L	23386	7.0000	304.0000	124.7028	32.7850	
kirby656a_3_1_ax.img	Cingulate_R	28703	7.0000	288.0000	120.8247	33.8201	
kirby656a_3_1_ax.img	Insula_L	7542	10.0000	225.0000	115.2390	25.7511	
kirby656a_3_1_ax.img	Insula_R	7446	13.0000	264.0000	122.6495	27.3964	
kirby656a_3_1_ax.img	Amyg_L	2121	81.0000	238.0000	153.1907	17.8959	
kirby656a_3_1_ax.img	Amyg_R	2448	55.0000	247.0000	155.1456	21.9168	
kirby656a_3_1_ax.img	Hippo_L	4236	32.0000	251.0000	151.6187	26.9665	
kirby656a_3_1_ax.img	Hippo_R	4335	20.0000	276.0000	159.0900	28.3072	
kirby656a_3_1_ax.img	Caud_L	3833	30.0000	258.0000	170.5554	22.1903	
kirby656a_3_1_ax.img	Caud_R	3850	36.0000	245.0000	168.0773	22.0945	
kirby656a_3_1_ax.img	Put_L	4671	92.0000	263.0000	180.3209	17.2593	
kirby656a_3_1_ax.img	Put_R	4910	109.0000	265.0000	186.3674	17.9359	
kirby656a_3_1_ax.img	GP_L	1554	178.0000	284.0000	235.2486	15.1292	
kirby656a_3_1_ax.img	GP_R	1638	121.0000	297.0000	240.9766	15.6412	
kirby656a_3_1_ax.img	Thalamus_L	6222	69.0000	292.0000	210.9155	23.1361	
kirby656a_3_1_ax.img	Thalamus_R	6444	24.0000	290.0000	214.0019	24.8410	
kirby656a_3_1_ax.img	BasalForebrain_L	4127	20.0000	303.0000	206.5153	41.5246	
kirby656a_3_1_ax.img	BasalForebrain_R	4182	8.0000	299.0000	203.8023	41.2592	
kirby656a_3_1_ax.img	midbrain_L	6066	94.0000	317.0000	250.0030	26.2003	
kirby656a_3_1_ax.img	midbrain_R	6040	51.0000	329.0000	254.7745	30.0314	
kirby656a_3_1_ax.img	Cerebellum_R	54605	1.0000	295.0000	135.3321	37.2854	
kirby656a_3_1_ax.img	Cerebellum_L	54730	2.0000	252.0000	126.6060	36.0608	
kirby656a_3_1_ax.img	Pons_L	9274	49.0000	328.0000	240.0462	25.6817	
kirby656a_3_1_ax.img	Pons_R	9753	39.0000	303.0000	240.7208	25.0218	
kirby656a_3_1_ax.img	Medulla_L	2271	29.0000	391.0000	216.9487	41.8846	
kirby656a_3_1_ax.img	Medulla_R	2555	44.0000	294.0000	220.7050	31.9195	
kirby656a_3_1_ax.img	ant_DPWM_L	31728	146.0000	276.0000	213.0035	14.4482	
kirby656a_3_1_ax.img	ant_DPWM_R	34012	157.0000	274.0000	215.0418	14.1567	
kirby656a_3_1_ax.img	post_DPWM_L	6904	180.0000	250.0000	212.3998	9.9723	
kirby656a_3_1_ax.img	post_DPWM_R	6664	189.0000	266.0000	225.7218	10.7466	
kirby656a_3_1_ax.img	GCC_L	3117	52.0000	336.0000	242.4875	24.9254	
kirby656a_3_1_ax.img	GCC_R	3632	79.0000	332.0000	240.9838	24.8872	
kirby656a_3_1_ax.img	BCC_L	4137	29.0000	282.0000	229.1921	26.6725	
kirby656a_3_1_ax.img	BCC_R	4097	53.0000	280.0000	232.9028	27.4632	
kirby656a_3_1_ax.img	SCC_L	7200	53.0000	304.0000	239.5762	27.6306	
kirby656a_3_1_ax.img	SCC_R	7913	69.0000	304.0000	249.1864	25.8024	
kirby656a_3_1_ax.img	PVA_posterior_L	965	21.0000	256.0000	166.2985	44.8150	
kirby656a_3_1_ax.img	PVA_posterior_R	1004	35.0000	263.0000	165.7261	48.3228	
kirby656a_3_1_ax.img	ALIC_L	2385	174.0000	287.0000	243.3005	20.6358	
kirby656a_3_1_ax.img	ALIC_R	2618	163.0000	298.0000	244.0514	20.5323	
kirby656a_3_1_ax.img	PLIC_L	3408	168.0000	292.0000	240.6891	15.6289	
kirby656a_3_1_ax.img	PLIC_R	3423	185.0000	295.0000	246.5049	14.6141	
kirby656a_3_1_ax.img	inf_DPWM_L	22293	85.0000	283.0000	208.0322	24.0909	
kirby656a_3_1_ax.img	inf_DPWM_R	19715	103.0000	286.0000	224.5315	26.0688	
kirby656a_3_1_ax.img	CGC_L	3236	102.0000	261.0000	222.1840	23.6324	
kirby656a_3_1_ax.img	CGC_R	3987	112.0000	280.0000	221.1662	25.3693	
kirby656a_3_1_ax.img	CGH_L	1995	91.0000	297.0000	232.6480	26.9308	
kirby656a_3_1_ax.img	CGH_R	1902	113.0000	324.0000	241.1155	29.2968	
kirby656a_3_1_ax.img	Fx/ST_L	1680	32.0000	291.0000	222.2357	27.7860	
kirby656a_3_1_ax.img	Fx/ST_R	1494	70.0000	293.0000	232.3349	28.6412	
kirby656a_3_1_ax.img	Fx_L	696	40.0000	308.0000	201.0931	56.2435	
kirby656a_3_1_ax.img	Fx_R	998	35.0000	301.0000	207.2323	53.0754	
kirby656a_3_1_ax.img	PeripheralParietalWM_L	38919	79.0000	234.0000	177.3002	26.4978	
kirby656a_3_1_ax.img	PeripheralParietalWM_R	40526	66.0000	254.0000	186.3521	29.4021	
kirby656a_3_1_ax.img	AnteriorLateralVentricle_L	5990	0.0000e+00	255.0000	53.0719	44.6925	
kirby656a_3_1_ax.img	PosteriorLateralVentricle_L	1918	1.0000	241.0000	50.6771	43.4250	
kirby656a_3_1_ax.img	InferiorLateralVentricle_L	724	2.0000	241.0000	97.3599	48.0828	
kirby656a_3_1_ax.img	AnteriorLateralVentricle_R	6100	0.0000e+00	263.0000	54.7956	44.2378	
kirby656a_3_1_ax.img	PosteriorLateralVentricle_R	2211	0.0000e+00	251.0000	52.6976	45.7684	
kirby656a_3_1_ax.img	InferiorLateralVentricle_R	980	1.0000	251.0000	77.7966	52.0666	
kirby656a_3_1_ax.img	III_ventricle	1442	11.0000	270.0000	126.3905	48.4358	
kirby656a_3_1_ax.img	PVA_anterior_L	966	7.0000	252.0000	168.2000	48.3994	
kirby656a_3_1_ax.img	PVA_anterior_R	934	6.0000	238.0000	166.4087	41.1519	
kirby656a_3_1_ax.img	PeripheralFrontalWM_L	60566	72.0000	316.0000	178.3689	29.8917	
kirby656a_3_1_ax.img	PeripheralFrontalWM_R	64442	68.0000	319.0000	177.7093	27.5323	
kirby656a_3_1_ax.img	PeripheralTemporalWM_L	35858	76.0000	277.0000	190.3467	29.1556	
kirby656a_3_1_ax.img	PeripheralTemporalWM_R	36911	60.0000	282.0000	200.6288	29.8691	
kirby656a_3_1_ax.img	PeripheralOccipitalWM_L	29230	51.0000	270.0000	166.2474	26.9505	
kirby656a_3_1_ax.img	PeripheralOccipitalWM_R	30645	74.0000	274.0000	181.8025	29.4334	
kirby656a_3_1_ax.img	PeripheralCingulateWM_L	8128	98.0000	278.0000	208.7434	26.9262	
kirby656a_3_1_ax.img	PeripheralCingulateWM_R	6942	104.0000	284.0000	216.2206	32.0220	
kirby656a_3_1_ax.img	CerebellumWM_R	14549	95.0000	290.0000	222.6483	23.8400	
kirby656a_3_1_ax.img	CerebellumWM_L	13752	93.0000	273.0000	210.2729	23.1987	
kirby656a_3_1_ax.img	FrontSul_L	9629	0.0000e+00	108.0000	36.2053	18.3882	
kirby656a_3_1_ax.img	FrontSul_R	7913	0.0000e+00	108.0000	35.9995	18.4478	
kirby656a_3_1_ax.img	CentralSul_L	1959	1.0000	100.0000	35.4957	21.2645	
kirby656a_3_1_ax.img	CentralSul_R	1648	1.0000	107.0000	37.5776	22.1520	
kirby656a_3_1_ax.img	SylFrontSul_L	1307	0.0000e+00	124.0000	37.5996	22.5863	
kirby656a_3_1_ax.img	SylFrontSul_R	1142	0.0000e+00	111.0000	36.6404	23.0411	
kirby656a_3_1_ax.img	SylTempSul_L	1270	1.0000	120.0000	42.1843	21.4785	
kirby656a_3_1_ax.img	SylTempSul_R	706	0.0000e+00	122.0000	40.8639	23.5942	
kirby656a_3_1_ax.img	SylParieSul_L	148	6.0000	96.0000	41.5447	19.3896	
kirby656a_3_1_ax.img	SylParieSul_R	149	8.0000	89.0000	52.4677	18.4310	
kirby656a_3_1_ax.img	ParietSul_L	6804	0.0000e+00	112.0000	38.6056	21.3169	
kirby656a_3_1_ax.img	ParietSul_R	7134	0.0000e+00	120.0000	38.8917	22.5541	
kirby656a_3_1_ax.img	CinguSul_L	1330	1.0000	122.0000	55.7969	24.5855	
kirby656a_3_1_ax.img	CinguSul_R	1391	0.0000e+00	139.0000	47.0984	24.1612	
kirby656a_3_1_ax.img	OcciptSul_L	1118	0.0000e+00	131.0000	37.9237	21.0638	
kirby656a_3_1_ax.img	OcciptSul_R	1490	1.0000	136.0000	38.9122	21.9415	
kirby656a_3_1_ax.img	TempSul_L	460	3.0000	97.0000	42.6684	17.8798	
kirby656a_3_1_ax.img	TempSul_R	281	4.0000	93.0000	46.8077	18.6900	
kirby656a_3_1_ax.img	Caudate_tail_L	494	83.0000	240.0000	157.9684	29.9595	
kirby656a_3_1_ax.img	Caudate_tail_R	462	47.0000	257.0000	172.5506	32.6056	
kirby656a_3_1_ax.img	IV_ventricle	2142	4.0000	252.0000	81.0342	49.8213	



Type1-L5 Statistics

kirby656a_3_1_ax.img	SFG_L	12218	3.0000	182.0000	85.3893	22.4986	
kirby656a_3_1_ax.img	SFG_R	10990	6.0000	172.0000	86.5110	22.0403	
kirby656a_3_1_ax.img	SFG_PFC_L	11756	15.0000	190.0000	90.1935	24.7424	
kirby656a_3_1_ax.img	SFG_PFC_R	11724	11.0000	193.0000	88.8889	24.2361	
kirby656a_3_1_ax.img	SFG_pole_L	3328	20.0000	188.0000	96.0761	25.0496	
kirby656a_3_1_ax.img	SFG_pole_R	4755	1.0000	193.0000	94.3084	25.6922	
kirby656a_3_1_ax.img	MFG_L	10515	20.0000	181.0000	85.3552	22.3113	
kirby656a_3_1_ax.img	MFG_R	9762	11.0000	180.0000	88.6569	22.4646	
kirby656a_3_1_ax.img	MFG_DPFC_L	13757	5.0000	189.0000	87.9179	23.9116	
kirby656a_3_1_ax.img	MFG_DPFC_R	14390	16.0000	192.0000	89.3956	23.0315	
kirby656a_3_1_ax.img	IFG_opercularis_L	3414	16.0000	191.0000	93.7824	22.9293	
kirby656a_3_1_ax.img	IFG_opercularis_R	3336	13.0000	192.0000	95.7763	21.6846	
kirby656a_3_1_ax.img	IFG_orbitalis_L	3812	11.0000	209.0000	104.9046	26.4822	
kirby656a_3_1_ax.img	IFG_orbitalis_R	3110	4.0000	183.0000	100.0274	24.6247	
kirby656a_3_1_ax.img	IFG_triangularis_L	3022	11.0000	205.0000	98.8153	25.1058	
kirby656a_3_1_ax.img	IFG_triangularis_R	4198	9.0000	181.0000	97.5297	23.4205	
kirby656a_3_1_ax.img	LFOG_L	4806	10.0000	265.0000	113.9441	26.3419	
kirby656a_3_1_ax.img	LFOG_R	5178	7.0000	216.0000	106.8642	28.1828	
kirby656a_3_1_ax.img	MFOG_L	5001	2.0000	247.0000	125.9870	33.8017	
kirby656a_3_1_ax.img	MFOG_R	4463	9.0000	240.0000	117.4560	31.0772	
kirby656a_3_1_ax.img	RG_L	5430	29.0000	253.0000	123.8966	33.9670	
kirby656a_3_1_ax.img	RG_R	5567	12.0000	246.0000	120.1065	30.5350	
kirby656a_3_1_ax.img	PoCG_L	11519	2.0000	173.0000	93.8785	23.6377	
kirby656a_3_1_ax.img	PoCG_R	10926	6.0000	195.0000	99.7309	24.4893	
kirby656a_3_1_ax.img	PrCG_L	15282	2.0000	200.0000	93.3641	23.8437	
kirby656a_3_1_ax.img	PrCG_R	17912	8.0000	199.0000	97.4976	23.6494	
kirby656a_3_1_ax.img	SPG_L	8476	12.0000	189.0000	95.5414	23.8437	
kirby656a_3_1_ax.img	SPG_R	7800	11.0000	195.0000	101.9589	25.2260	
kirby656a_3_1_ax.img	SMG_L	7937	8.0000	193.0000	93.1190	23.3214	
kirby656a_3_1_ax.img	SMG_R	9118	5.0000	199.0000	101.2481	24.1794	
kirby656a_3_1_ax.img	AG_L	7961	24.0000	184.0000	89.9959	21.4162	
kirby656a_3_1_ax.img	AG_R	12990	13.0000	195.0000	96.1120	22.0903	
kirby656a_3_1_ax.img	PrCu_L	7689	11.0000	187.0000	100.2240	23.7573	
kirby656a_3_1_ax.img	PrCu_R	7992	9.0000	184.0000	98.9212	25.5477	
kirby656a_3_1_ax.img	STG_L	13898	0.0000e+00	211.0000	103.8891	25.6793	
kirby656a_3_1_ax.img	STG_R	13590	4.0000	208.0000	110.8050	25.2696	
kirby656a_3_1_ax.img	STG_L_pole	5688	12.0000	188.0000	103.3599	20.8785	
kirby656a_3_1_ax.img	STG_R_pole	5584	9.0000	187.0000	103.0236	21.5560	
kirby656a_3_1_ax.img	MTG_L	16479	12.0000	210.0000	95.3020	23.3496	
kirby656a_3_1_ax.img	MTG_R	15203	10.0000	210.0000	101.7874	22.5781	
kirby656a_3_1_ax.img	MTG_L_pole	2043	38.0000	185.0000	107.9918	19.6429	
kirby656a_3_1_ax.img	MTG_R_pole	1983	43.0000	191.0000	108.2385	21.5742	
kirby656a_3_1_ax.img	ITG_L	11324	24.0000	213.0000	104.2370	23.8239	
kirby656a_3_1_ax.img	ITG_R	11577	25.0000	218.0000	112.4959	26.8102	
kirby656a_3_1_ax.img	PHG_L	1306	35.0000	242.0000	153.0239	33.1456	
kirby656a_3_1_ax.img	PHG_R	1216	49.0000	258.0000	160.3179	33.1413	
kirby656a_3_1_ax.img	ENT_L	858	56.0000	237.0000	149.3077	30.2659	
kirby656a_3_1_ax.img	ENT_R	705	43.0000	251.0000	144.1482	30.1373	
kirby656a_3_1_ax.img	FuG_L	16658	2.0000	226.0000	113.9191	27.0420	
kirby656a_3_1_ax.img	FuG_R	15192	1.0000	259.0000	122.1271	30.0494	
kirby656a_3_1_ax.img	SOG_L	2262	18.0000	177.0000	103.1491	25.4647	
kirby656a_3_1_ax.img	SOG_R	2198	3.0000	176.0000	104.8935	26.4969	
kirby656a_3_1_ax.img	MOG_L	15143	5.0000	171.0000	84.8943	22.2470	
kirby656a_3_1_ax.img	MOG_R	14420	7.0000	187.0000	92.1699	24.9160	
kirby656a_3_1_ax.img	IOG_L	3669	17.0000	191.0000	88.0311	23.2451	
kirby656a_3_1_ax.img	IOG_R	5552	12.0000	210.0000	99.3701	26.8230	
kirby656a_3_1_ax.img	Cu_L	5919	2.0000	207.0000	97.5481	27.3954	
kirby656a_3_1_ax.img	Cu_R	5277	0.0000e+00	219.0000	98.0544	31.9214	
kirby656a_3_1_ax.img	LG_L	8427	5.0000	224.0000	114.9966	32.9426	
kirby656a_3_1_ax.img	LG_R	7256	2.0000	234.0000	118.6422	36.8161	
kirby656a_3_1_ax.img	rostral_ACC_L	2739	7.0000	226.0000	106.1946	25.4422	
kirby656a_3_1_ax.img	rostral_ACC_R	3608	9.0000	216.0000	104.0186	25.7230	
kirby656a_3_1_ax.img	subcallosal_ACC_L	434	26.0000	276.0000	144.5900	34.2372	
kirby656a_3_1_ax.img	subcallosal_ACC_R	657	9.0000	258.0000	134.1444	34.0508	
kirby656a_3_1_ax.img	subgenual_ACC_L	1924	24.0000	304.0000	161.0299	31.6391	
kirby656a_3_1_ax.img	subgenual_ACC_R	1768	12.0000	288.0000	155.3286	34.6091	
kirby656a_3_1_ax.img	dorsal_ACC_L	10937	10.0000	234.0000	116.0790	28.8984	
kirby656a_3_1_ax.img	dorsal_ACC_R	12818	9.0000	258.0000	112.8157	30.2618	
kirby656a_3_1_ax.img	PCC_L	7354	11.0000	278.0000	133.7467	30.2611	
kirby656a_3_1_ax.img	PCC_R	9855	7.0000	266.0000	130.3172	33.2242	
kirby656a_3_1_ax.img	Insula_L	7542	10.0000	225.0000	115.2390	25.7511	
kirby656a_3_1_ax.img	Insula_R	7446	13.0000	264.0000	122.6495	27.3964	
kirby656a_3_1_ax.img	Amyg_L	2121	81.0000	238.0000	153.1907	17.8959	
kirby656a_3_1_ax.img	Amyg_R	2448	55.0000	247.0000	155.1456	21.9168	
