Gray Images
Image	Object	Volume_mm3	Min	Max	Mean	Std	
kirby679a_3_1_ax.img	midbrain_L	5433	56.0000	598.0000	276.6245	31.2763	
kirby679a_3_1_ax.img	midbrain_R	5547	80.0000	376.0000	280.8170	32.4001	
kirby679a_3_1_ax.img	Cerebellum_R	65502	1.0000	314.0000	156.8896	54.7760	
kirby679a_3_1_ax.img	Cerebellum_L	64526	6.0000	291.0000	145.1179	50.7257	
kirby679a_3_1_ax.img	Pons_L	7092	70.0000	488.0000	261.0558	28.8083	
kirby679a_3_1_ax.img	Pons_R	7853	52.0000	386.0000	265.8502	28.5814	
kirby679a_3_1_ax.img	Medulla_L	2127	39.0000	440.0000	220.2297	38.0973	
kirby679a_3_1_ax.img	Medulla_R	2232	34.0000	522.0000	233.0226	40.0724	
kirby679a_3_1_ax.img	AnteriorWM_L	79362	51.0000	469.0000	220.4176	35.5976	
kirby679a_3_1_ax.img	AnteriorWM_R	81926	23.0000	671.0000	221.1709	35.4092	
kirby679a_3_1_ax.img	PosteriorWM_L	61916	14.0000	320.0000	200.1941	31.7168	
kirby679a_3_1_ax.img	PosteriorWM_R	63624	56.0000	319.0000	217.2228	35.4783	
kirby679a_3_1_ax.img	CorpusCallosum_L	10385	21.0000	446.0000	268.6373	32.5080	
kirby679a_3_1_ax.img	CorpusCallosum_R	11163	70.0000	433.0000	276.8427	30.3766	
kirby679a_3_1_ax.img	InferiorWM_L	52570	56.0000	409.0000	225.0511	35.5032	
kirby679a_3_1_ax.img	InferiorWM_R	53276	33.0000	484.0000	241.6871	37.4768	
kirby679a_3_1_ax.img	LimbicWM_L	12977	29.0000	361.0000	239.7152	34.2041	
kirby679a_3_1_ax.img	LimbicWM_R	12203	7.0000	345.0000	248.2354	35.8808	
kirby679a_3_1_ax.img	LateralVentricle_L	7780	0.0000e+00	278.0000	62.2738	49.5536	
kirby679a_3_1_ax.img	LateralVentricle_R	7353	0.0000e+00	312.0000	75.6244	56.0177	
kirby679a_3_1_ax.img	III_ventricle	1720	8.0000	322.0000	104.5457	53.8315	
kirby679a_3_1_ax.img	FrontSul_L	9364	0.0000e+00	127.0000	34.9095	20.9412	
kirby679a_3_1_ax.img	FrontSul_R	6444	0.0000e+00	109.0000	39.0365	21.7263	
kirby679a_3_1_ax.img	CentralSul_L	2056	0.0000e+00	109.0000	36.3001	22.5012	
kirby679a_3_1_ax.img	CentralSul_R	1536	0.0000e+00	129.0000	46.9922	25.9617	
kirby679a_3_1_ax.img	SylvianFissureExt_L	1274	0.0000e+00	167.0000	37.6909	22.1407	
kirby679a_3_1_ax.img	SylvianFissureExt_R	1119	1.0000	132.0000	45.1159	23.1436	
kirby679a_3_1_ax.img	ParietSul_L	6339	0.0000e+00	136.0000	40.3838	24.2733	
kirby679a_3_1_ax.img	ParietSul_R	6380	0.0000e+00	131.0000	41.0252	26.2846	
kirby679a_3_1_ax.img	CinguSul_L	1004	0.0000e+00	135.0000	61.5778	29.2360	
kirby679a_3_1_ax.img	CinguSul_R	712	3.0000	133.0000	59.7639	27.6646	
kirby679a_3_1_ax.img	OcciptSul_L	777	2.0000	133.0000	39.8207	20.4017	
kirby679a_3_1_ax.img	OcciptSul_R	702	1.0000	124.0000	43.4239	25.3461	
kirby679a_3_1_ax.img	TempSul_L	244	8.0000	90.0000	39.9803	17.1981	
kirby679a_3_1_ax.img	TempSul_R	249	5.0000	120.0000	48.0676	20.4768	
kirby679a_3_1_ax.img	IV_ventricle	1880	0.0000e+00	257.0000	80.5722	52.6484	



Type1-L4 Statistics

kirby679a_3_1_ax.img	SFG_L	23086	3.0000	233.0000	106.3562	28.7991	
kirby679a_3_1_ax.img	SFG_R	23973	10.0000	234.0000	105.6828	27.2472	
kirby679a_3_1_ax.img	MFG_L	21318	8.0000	236.0000	105.9024	28.5420	
kirby679a_3_1_ax.img	MFG_R	21734	8.0000	216.0000	106.5007	26.8565	
kirby679a_3_1_ax.img	IFG_L	11688	2.0000	398.0000	116.7598	31.2732	
kirby679a_3_1_ax.img	IFG_R	10133	13.0000	226.0000	116.0205	29.5442	
kirby679a_3_1_ax.img	OG_L	8798	12.0000	294.0000	135.9053	30.5770	
kirby679a_3_1_ax.img	OG_R	8267	4.0000	257.0000	131.1499	31.1254	
kirby679a_3_1_ax.img	RG_L	5195	23.0000	285.0000	141.6761	31.8388	
kirby679a_3_1_ax.img	RG_R	5450	9.0000	266.0000	139.8604	30.5830	
kirby679a_3_1_ax.img	PoCG_L	10151	7.0000	219.0000	109.6858	28.9941	
kirby679a_3_1_ax.img	PoCG_R	10826	4.0000	239.0000	116.6677	30.5473	
kirby679a_3_1_ax.img	PrCG_L	15812	4.0000	219.0000	108.7760	29.6294	
kirby679a_3_1_ax.img	PrCG_R	16216	6.0000	246.0000	113.1164	28.5518	
kirby679a_3_1_ax.img	SPG_L	7097	5.0000	212.0000	108.2846	28.0281	
kirby679a_3_1_ax.img	SPG_R	6234	9.0000	214.0000	117.3734	30.5343	
kirby679a_3_1_ax.img	SMG_L	8888	1.0000	281.0000	107.6508	29.0677	
kirby679a_3_1_ax.img	SMG_R	8670	5.0000	231.0000	116.1705	30.8932	
kirby679a_3_1_ax.img	AG_L	6987	0.0000e+00	200.0000	101.0953	27.9788	
kirby679a_3_1_ax.img	AG_R	10224	2.0000	219.0000	112.0785	28.8198	
kirby679a_3_1_ax.img	PrCu_L	7516	6.0000	223.0000	112.6463	29.2087	
kirby679a_3_1_ax.img	PrCu_R	7239	8.0000	235.0000	114.2200	30.0419	
kirby679a_3_1_ax.img	STG_L	16506	4.0000	293.0000	115.6453	29.7098	
kirby679a_3_1_ax.img	STG_R	16604	6.0000	352.0000	127.3766	31.2499	
kirby679a_3_1_ax.img	MTG_L	15573	10.0000	230.0000	109.8839	26.9342	
kirby679a_3_1_ax.img	MTG_R	15892	13.0000	233.0000	123.3492	27.0237	
kirby679a_3_1_ax.img	ITG_L	10418	8.0000	237.0000	114.2556	27.3650	
kirby679a_3_1_ax.img	ITG_R	11860	15.0000	249.0000	126.3383	27.7401	
kirby679a_3_1_ax.img	Limbic_L	1952	31.0000	418.0000	165.9822	32.7469	
kirby679a_3_1_ax.img	Limbic_R	2254	52.0000	297.0000	178.0378	31.1900	
kirby679a_3_1_ax.img	FuG_L	13820	10.0000	233.0000	124.1991	27.4089	
kirby679a_3_1_ax.img	FuG_R	13586	5.0000	262.0000	138.1064	30.9863	
kirby679a_3_1_ax.img	SOG_L	2256	7.0000	190.0000	108.7048	30.1115	
kirby679a_3_1_ax.img	SOG_R	2487	3.0000	211.0000	115.8016	33.7794	
kirby679a_3_1_ax.img	MOG_L	13296	4.0000	192.0000	100.8725	27.0804	
kirby679a_3_1_ax.img	MOG_R	11114	13.0000	220.0000	114.6990	29.2511	
kirby679a_3_1_ax.img	IOG_L	3105	17.0000	198.0000	104.0580	28.0458	
kirby679a_3_1_ax.img	IOG_R	3280	18.0000	248.0000	122.7955	29.9396	
kirby679a_3_1_ax.img	Cu_L	5366	8.0000	238.0000	113.4634	33.5962	
kirby679a_3_1_ax.img	Cu_R	4401	5.0000	244.0000	118.6883	34.6683	
kirby679a_3_1_ax.img	LG_L	7589	3.0000	253.0000	133.3740	33.5431	
kirby679a_3_1_ax.img	LG_R	7632	3.0000	282.0000	144.7033	39.8524	
kirby679a_3_1_ax.img	Cingulate_L	24226	12.0000	390.0000	141.1507	37.4159	
kirby679a_3_1_ax.img	Cingulate_R	25670	9.0000	492.0000	141.0484	36.7249	
kirby679a_3_1_ax.img	Insula_L	7281	9.0000	507.0000	139.6666	31.4932	
kirby679a_3_1_ax.img	Insula_R	6806	4.0000	476.0000	148.0839	35.0014	
kirby679a_3_1_ax.img	Amyg_L	1913	84.0000	282.0000	172.5734	20.2539	
kirby679a_3_1_ax.img	Amyg_R	2034	52.0000	295.0000	181.3209	21.3262	
kirby679a_3_1_ax.img	Hippo_L	3900	57.0000	303.0000	165.7400	29.3726	
kirby679a_3_1_ax.img	Hippo_R	4112	47.0000	298.0000	177.1783	31.2617	
kirby679a_3_1_ax.img	Caud_L	3911	76.0000	295.0000	192.8325	23.4244	
kirby679a_3_1_ax.img	Caud_R	3806	47.0000	306.0000	196.7458	24.4247	
kirby679a_3_1_ax.img	Put_L	4982	114.0000	285.0000	206.6068	17.4462	
kirby679a_3_1_ax.img	Put_R	5117	91.0000	300.0000	213.3858	18.5056	
kirby679a_3_1_ax.img	GP_L	1548	209.0000	308.0000	265.5093	14.0419	
kirby679a_3_1_ax.img	GP_R	1541	182.0000	329.0000	273.1861	15.7540	
kirby679a_3_1_ax.img	Thalamus_L	6026	56.0000	418.0000	238.7732	27.3324	
kirby679a_3_1_ax.img	Thalamus_R	6130	63.0000	330.0000	243.8600	28.6264	
kirby679a_3_1_ax.img	BasalForebrain_L	3688	70.0000	428.0000	229.2681	43.7950	
kirby679a_3_1_ax.img	BasalForebrain_R	3686	35.0000	408.0000	232.4790	41.7060	
kirby679a_3_1_ax.img	midbrain_L	5433	56.0000	598.0000	276.6245	31.2763	
kirby679a_3_1_ax.img	midbrain_R	5547	80.0000	376.0000	280.8170	32.4001	
kirby679a_3_1_ax.img	Cerebellum_R	53637	1.0000	295.0000	138.6337	40.9308	
kirby679a_3_1_ax.img	Cerebellum_L	53042	6.0000	270.0000	128.5309	37.9685	
kirby679a_3_1_ax.img	Pons_L	7092	70.0000	488.0000	261.0558	28.8083	
kirby679a_3_1_ax.img	Pons_R	7853	52.0000	386.0000	265.8502	28.5814	
kirby679a_3_1_ax.img	Medulla_L	2127	39.0000	440.0000	220.2297	38.0973	
kirby679a_3_1_ax.img	Medulla_R	2232	34.0000	522.0000	233.0226	40.0724	
kirby679a_3_1_ax.img	ant_DPWM_L	26157	149.0000	310.0000	249.4186	17.4330	
kirby679a_3_1_ax.img	ant_DPWM_R	26607	173.0000	316.0000	252.9964	15.9408	
kirby679a_3_1_ax.img	post_DPWM_L	5068	145.0000	278.0000	238.7490	9.8045	
kirby679a_3_1_ax.img	post_DPWM_R	4324	169.0000	297.0000	260.3308	11.0049	
kirby679a_3_1_ax.img	GCC_L	2270	85.0000	446.0000	287.5928	29.0764	
kirby679a_3_1_ax.img	GCC_R	2514	135.0000	433.0000	288.5427	28.1535	
kirby679a_3_1_ax.img	BCC_L	3452	21.0000	327.0000	262.9972	31.0497	
kirby679a_3_1_ax.img	BCC_R	3634	72.0000	335.0000	267.9029	30.7329	
kirby679a_3_1_ax.img	SCC_L	4665	33.0000	343.0000	263.5886	31.6912	
kirby679a_3_1_ax.img	SCC_R	5015	70.0000	344.0000	277.4549	29.0737	
kirby679a_3_1_ax.img	PVA_posterior_L	731	14.0000	278.0000	179.8982	49.3992	
kirby679a_3_1_ax.img	PVA_posterior_R	767	33.0000	297.0000	195.8153	52.4857	
kirby679a_3_1_ax.img	ALIC_L	2217	194.0000	330.0000	276.1933	24.8405	
kirby679a_3_1_ax.img	ALIC_R	2230	189.0000	337.0000	280.1819	24.6956	
kirby679a_3_1_ax.img	PLIC_L	3111	200.0000	322.0000	267.7461	18.4972	
kirby679a_3_1_ax.img	PLIC_R	3060	211.0000	334.0000	278.6729	16.3742	
kirby679a_3_1_ax.img	inf_DPWM_L	19623	108.0000	391.0000	233.8734	27.4505	
kirby679a_3_1_ax.img	inf_DPWM_R	17760	118.0000	484.0000	257.0507	29.8801	
kirby679a_3_1_ax.img	CGC_L	3111	143.0000	301.0000	251.2377	26.4203	
kirby679a_3_1_ax.img	CGC_R	3773	145.0000	307.0000	249.8435	28.6314	
kirby679a_3_1_ax.img	CGH_L	1439	141.0000	361.0000	245.3086	28.5359	
kirby679a_3_1_ax.img	CGH_R	1552	165.0000	321.0000	262.6218	29.5809	
kirby679a_3_1_ax.img	Fx/ST_L	1498	108.0000	341.0000	248.3894	31.8785	
kirby679a_3_1_ax.img	Fx/ST_R	1426	66.0000	345.0000	260.1372	33.1810	
kirby679a_3_1_ax.img	Fx_L	620	29.0000	346.0000	212.7888	69.5267	
kirby679a_3_1_ax.img	Fx_R	698	7.0000	339.0000	219.7005	67.3503	
kirby679a_3_1_ax.img	PeripheralParietalWM_L	31840	92.0000	268.0000	201.8953	29.6651	
kirby679a_3_1_ax.img	PeripheralParietalWM_R	33418	92.0000	288.0000	214.6913	33.9163	
kirby679a_3_1_ax.img	AnteriorLateralVentricle_L	5774	0.0000e+00	278.0000	58.8030	47.1589	
kirby679a_3_1_ax.img	PosteriorLateralVentricle_L	1439	0.0000e+00	241.0000	56.0350	49.5533	
kirby679a_3_1_ax.img	InferiorLateralVentricle_L	568	3.0000	236.0000	113.3911	44.4641	
kirby679a_3_1_ax.img	AnteriorLateralVentricle_R	5124	0.0000e+00	312.0000	71.3148	52.5646	
kirby679a_3_1_ax.img	PosteriorLateralVentricle_R	1300	0.0000e+00	286.0000	75.0369	62.1968	
kirby679a_3_1_ax.img	InferiorLateralVentricle_R	929	0.0000e+00	296.0000	100.2222	58.9608	
kirby679a_3_1_ax.img	III_ventricle	1720	8.0000	322.0000	104.5457	53.8315	
kirby679a_3_1_ax.img	PVA_anterior_L	761	51.0000	280.0000	195.3060	45.4010	
kirby679a_3_1_ax.img	PVA_anterior_R	741	23.0000	290.0000	206.3533	44.8210	
kirby679a_3_1_ax.img	PeripheralFrontalWM_L	52445	85.0000	469.0000	206.3179	33.2968	
kirby679a_3_1_ax.img	PeripheralFrontalWM_R	54579	60.0000	671.0000	205.8573	31.6175	
kirby679a_3_1_ax.img	PeripheralTemporalWM_L	27393	56.0000	409.0000	210.0422	32.5871	
kirby679a_3_1_ax.img	PeripheralTemporalWM_R	29958	73.0000	426.0000	226.2044	35.1116	
kirby679a_3_1_ax.img	PeripheralOccipitalWM_L	24506	55.0000	320.0000	190.5152	30.1665	
kirby679a_3_1_ax.img	PeripheralOccipitalWM_R	25384	73.0000	319.0000	213.8011	34.8730	
kirby679a_3_1_ax.img	PeripheralCingulateWM_L	6311	113.0000	310.0000	233.3444	30.9580	
kirby679a_3_1_ax.img	PeripheralCingulateWM_R	4756	135.0000	316.0000	242.8814	33.3551	
kirby679a_3_1_ax.img	CerebellumWM_R	11866	48.0000	314.0000	239.4126	25.9548	
kirby679a_3_1_ax.img	CerebellumWM_L	11484	114.0000	291.0000	221.7285	25.6742	
kirby679a_3_1_ax.img	FrontSul_L	9364	0.0000e+00	127.0000	34.9095	20.9412	
kirby679a_3_1_ax.img	FrontSul_R	6444	0.0000e+00	109.0000	39.0365	21.7263	
kirby679a_3_1_ax.img	CentralSul_L	2056	0.0000e+00	109.0000	36.3001	22.5012	
kirby679a_3_1_ax.img	CentralSul_R	1536	0.0000e+00	129.0000	46.9922	25.9617	
kirby679a_3_1_ax.img	SylFrontSul_L	664	0.0000e+00	129.0000	35.4286	21.8757	
kirby679a_3_1_ax.img	SylFrontSul_R	584	1.0000	132.0000	46.9753	23.7188	
kirby679a_3_1_ax.img	SylTempSul_L	412	1.0000	167.0000	40.9038	23.5994	
kirby679a_3_1_ax.img	SylTempSul_R	446	3.0000	123.0000	44.1429	22.7773	
kirby679a_3_1_ax.img	SylParieSul_L	198	4.0000	109.0000	38.5939	18.7400	
kirby679a_3_1_ax.img	SylParieSul_R	90	5.0000	92.0000	37.8800	19.0976	
kirby679a_3_1_ax.img	ParietSul_L	6339	0.0000e+00	136.0000	40.3838	24.2733	
kirby679a_3_1_ax.img	ParietSul_R	6380	0.0000e+00	131.0000	41.0252	26.2846	
kirby679a_3_1_ax.img	CinguSul_L	1004	0.0000e+00	135.0000	61.5778	29.2360	
kirby679a_3_1_ax.img	CinguSul_R	712	3.0000	133.0000	59.7639	27.6646	
kirby679a_3_1_ax.img	OcciptSul_L	777	2.0000	133.0000	39.8207	20.4017	
kirby679a_3_1_ax.img	OcciptSul_R	702	1.0000	124.0000	43.4239	25.3461	
kirby679a_3_1_ax.img	TempSul_L	244	8.0000	90.0000	39.9803	17.1981	
kirby679a_3_1_ax.img	TempSul_R	249	5.0000	120.0000	48.0676	20.4768	
kirby679a_3_1_ax.img	Caudate_tail_L	464	86.0000	276.0000	178.9741	34.9479	
kirby679a_3_1_ax.img	Caudate_tail_R	490	77.0000	306.0000	191.0466	40.7491	
kirby679a_3_1_ax.img	IV_ventricle	1880	0.0000e+00	257.0000	80.5722	52.6484	



Type1-L5 Statistics

kirby679a_3_1_ax.img	SFG_L	10082	7.0000	216.0000	101.0049	25.2156	
kirby679a_3_1_ax.img	SFG_R	9300	13.0000	192.0000	101.9785	24.3156	
kirby679a_3_1_ax.img	SFG_PFC_L	10187	3.0000	233.0000	110.4512	30.3157	
kirby679a_3_1_ax.img	SFG_PFC_R	10320	10.0000	234.0000	108.6545	28.6978	
kirby679a_3_1_ax.img	SFG_pole_L	2818	14.0000	216.0000	110.6976	31.8730	
kirby679a_3_1_ax.img	SFG_pole_R	4353	23.0000	202.0000	106.5520	28.6698	
kirby679a_3_1_ax.img	MFG_L	9428	10.0000	218.0000	102.7187	27.7672	
kirby679a_3_1_ax.img	MFG_R	8315	9.0000	216.0000	105.2950	27.0595	
kirby679a_3_1_ax.img	MFG_DPFC_L	11891	8.0000	236.0000	108.4266	28.8933	
kirby679a_3_1_ax.img	MFG_DPFC_R	13419	8.0000	215.0000	107.2478	26.7026	
kirby679a_3_1_ax.img	IFG_opercularis_L	3612	2.0000	231.0000	113.0794	29.5780	
kirby679a_3_1_ax.img	IFG_opercularis_R	3317	13.0000	220.0000	113.7272	30.0659	
kirby679a_3_1_ax.img	IFG_orbitalis_L	4314	5.0000	398.0000	120.9469	33.0257	
kirby679a_3_1_ax.img	IFG_orbitalis_R	2754	21.0000	217.0000	117.6684	29.6982	
kirby679a_3_1_ax.img	IFG_triangularis_L	3762	4.0000	247.0000	115.4919	30.2178	
kirby679a_3_1_ax.img	IFG_triangularis_R	4062	23.0000	226.0000	116.7758	28.8891	
kirby679a_3_1_ax.img	LFOG_L	4942	12.0000	259.0000	130.7108	30.3140	
kirby679a_3_1_ax.img	LFOG_R	4334	25.0000	221.0000	125.7649	28.6338	
kirby679a_3_1_ax.img	MFOG_L	3856	34.0000	294.0000	142.5630	29.6070	
kirby679a_3_1_ax.img	MFOG_R	3934	4.0000	257.0000	137.0821	32.6447	
kirby679a_3_1_ax.img	RG_L	5195	23.0000	285.0000	141.6761	31.8388	
kirby679a_3_1_ax.img	RG_R	5450	9.0000	266.0000	139.8604	30.5830	
kirby679a_3_1_ax.img	PoCG_L	10151	7.0000	219.0000	109.6858	28.9941	
kirby679a_3_1_ax.img	PoCG_R	10826	4.0000	239.0000	116.6677	30.5473	
kirby679a_3_1_ax.img	PrCG_L	15812	4.0000	219.0000	108.7760	29.6294	
kirby679a_3_1_ax.img	PrCG_R	16216	6.0000	246.0000	113.1164	28.5518	
kirby679a_3_1_ax.img	SPG_L	7097	5.0000	212.0000	108.2846	28.0281	
kirby679a_3_1_ax.img	SPG_R	6234	9.0000	214.0000	117.3734	30.5343	
kirby679a_3_1_ax.img	SMG_L	8888	1.0000	281.0000	107.6508	29.0677	
kirby679a_3_1_ax.img	SMG_R	8670	5.0000	231.0000	116.1705	30.8932	
kirby679a_3_1_ax.img	AG_L	6987	0.0000e+00	200.0000	101.0953	27.9788	
kirby679a_3_1_ax.img	AG_R	10224	2.0000	219.0000	112.0785	28.8198	
kirby679a_3_1_ax.img	PrCu_L	7516	6.0000	223.0000	112.6463	29.2087	
kirby679a_3_1_ax.img	PrCu_R	7239	8.0000	235.0000	114.2200	30.0419	
kirby679a_3_1_ax.img	STG_L	11352	4.0000	293.0000	115.1645	30.5739	
kirby679a_3_1_ax.img	STG_R	10402	6.0000	352.0000	129.3290	34.3182	
kirby679a_3_1_ax.img	STG_L_pole	5154	5.0000	282.0000	116.7043	27.6823	
kirby679a_3_1_ax.img	STG_R_pole	6202	15.0000	225.0000	124.1018	24.9401	
kirby679a_3_1_ax.img	MTG_L	13434	10.0000	230.0000	108.0077	26.6579	
kirby679a_3_1_ax.img	MTG_R	13487	13.0000	233.0000	122.7288	27.5454	
kirby679a_3_1_ax.img	MTG_L_pole	2139	16.0000	195.0000	121.6712	25.6402	
kirby679a_3_1_ax.img	MTG_R_pole	2405	24.0000	222.0000	126.8283	23.5877	
kirby679a_3_1_ax.img	ITG_L	10418	8.0000	237.0000	114.2556	27.3650	
kirby679a_3_1_ax.img	ITG_R	11860	15.0000	249.0000	126.3383	27.7401	
kirby679a_3_1_ax.img	PHG_L	1222	61.0000	418.0000	168.7387	34.7324	
kirby679a_3_1_ax.img	PHG_R	1400	52.0000	297.0000	181.6149	32.8299	
kirby679a_3_1_ax.img	ENT_L	730	31.0000	394.0000	161.3668	28.5309	
kirby679a_3_1_ax.img	ENT_R	855	95.0000	274.0000	172.1798	27.3061	
kirby679a_3_1_ax.img	FuG_L	13820	10.0000	233.0000	124.1991	27.4089	
kirby679a_3_1_ax.img	FuG_R	13586	5.0000	262.0000	138.1064	30.9863	
kirby679a_3_1_ax.img	SOG_L	2256	7.0000	190.0000	108.7048	30.1115	
kirby679a_3_1_ax.img	SOG_R	2487	3.0000	211.0000	115.8016	33.7794	
kirby679a_3_1_ax.img	MOG_L	13296	4.0000	192.0000	100.8725	27.0804	
kirby679a_3_1_ax.img	MOG_R	11114	13.0000	220.0000	114.6990	29.2511	
kirby679a_3_1_ax.img	IOG_L	3105	17.0000	198.0000	104.0580	28.0458	
kirby679a_3_1_ax.img	IOG_R	3280	18.0000	248.0000	122.7955	29.9396	
kirby679a_3_1_ax.img	Cu_L	5366	8.0000	238.0000	113.4634	33.5962	
kirby679a_3_1_ax.img	Cu_R	4401	5.0000	244.0000	118.6883	34.6683	
kirby679a_3_1_ax.img	LG_L	7589	3.0000	253.0000	133.3740	33.5431	
kirby679a_3_1_ax.img	LG_R	7632	3.0000	282.0000	144.7033	39.8524	
kirby679a_3_1_ax.img	rostral_ACC_L	3406	12.0000	284.0000	129.1029	33.7114	
kirby679a_3_1_ax.img	rostral_ACC_R	3416	21.0000	282.0000	132.7990	29.1924	
kirby679a_3_1_ax.img	subcallosal_ACC_L	568	25.0000	390.0000	171.8372	44.9462	
kirby679a_3_1_ax.img	subcallosal_ACC_R	767	38.0000	321.0000	164.6604	39.3147	
kirby679a_3_1_ax.img	subgenual_ACC_L	1236	15.0000	368.0000	188.3825	41.0656	
kirby679a_3_1_ax.img	subgenual_ACC_R	1338	9.0000	492.0000	184.6906	43.7841	
kirby679a_3_1_ax.img	dorsal_ACC_L	12023	14.0000	364.0000	134.5751	34.5605	
kirby679a_3_1_ax.img	dorsal_ACC_R	11980	11.0000	336.0000	132.2063	33.2977	
kirby679a_3_1_ax.img	PCC_L	6994	20.0000	258.0000	147.4839	33.5382	
kirby679a_3_1_ax.img	PCC_R	8170	9.0000	281.0000	148.0989	35.2072	
kirby679a_3_1_ax.img	Insula_L	7281	9.0000	507.0000	139.6666	31.4932	
kirby679a_3_1_ax.img	Insula_R	6806	4.0000	476.0000	148.0839	35.0014	
kirby679a_3_1_ax.img	Amyg_L	1913	84.0000	282.0000	172.5734	20.2539	
kirby679a_3_1_ax.img	Amyg_R	2034	52.0000	295.0000	181.3209	21.3262	
